car_number,lap_number,lap_time_seconds,sector_1,sector_2,sector_3,stint,stint_lap,driver_number,fuel_remaining,tire_life_pct,track_status,weather,track_temp_c,elapsed_time_seconds,class
72,63,140.031,46.027,48.546,44.447,3,17,1,65.6,42.6,Green,dry,18.9,8986.938,LMGT3
72,64,142.147,47.343,49.338,45.786,3,18,1,62.5,39.3,Green,dry,18.9,9129.085,LMGT3
72,65,142.797,47.49,49.766,45.528,3,19,1,59.2,35.9,Green,dry,19.0,9271.881,LMGT3
72,66,141.728,46.293,49.974,45.407,3,20,1,56.1,32.5,Green,dry,19.0,9413.61,LMGT3
72,67,142.511,47.194,50.07,45.891,3,21,1,52.8,29.1,Green,dry,19.2,9556.121,LMGT3
72,68,141.378,47.123,49.905,45.625,3,22,1,49.6,25.8,Green,dry,19.2,9697.499,LMGT3
72,69,142.604,46.608,49.56,45.547,3,23,1,46.3,22.4,Green,dry,19.2,9840.103,LMGT3
72,70,139.256,46.248,48.901,44.17,4,1,1,116.8,96.6,Green,dry,19.3,10053.265,LMGT3
72,71,140.235,46.307,48.974,44.997,4,2,1,113.5,93.3,Green,dry,19.3,10193.5,LMGT3
72,72,140.25,46.173,48.994,44.957,4,3,1,110.5,89.9,Green,dry,19.3,10333.75,LMGT3
72,73,138.044,45.34,48.771,44.408,4,4,1,107.4,86.5,Green,dry,19.5,10471.793,LMGT3
72,74,139.527,45.672,49.194,44.744,4,5,1,104.1,83.1,Green,dry,19.5,10611.321,LMGT3
72,75,138.678,46.066,48.883,43.993,4,6,1,100.8,79.8,Green,dry,19.9,10749.999,LMGT3
72,76,140.51,46.226,48.744,44.63,4,7,1,97.4,76.4,Green,dry,19.9,10890.509,LMGT3
72,77,140.639,46.267,49.012,44.761,4,8,1,94.2,73.0,Green,dry,20.1,11031.147,LMGT3
72,78,139.79,46.596,49.11,45.025,4,9,1,91.0,69.6,Green,dry,20.1,11170.938,LMGT3
72,79,138.814,45.796,48.399,44.123,4,10,1,88.0,66.3,Green,dry,20.5,11309.752,LMGT3
72,80,140.721,46.113,48.951,44.811,4,11,1,84.8,62.9,Green,dry,20.5,11450.473,LMGT3
72,81,140.919,46.332,49.481,44.888,4,12,1,81.7,59.5,Green,dry,20.5,11591.392,LMGT3
72,82,138.799,45.616,48.186,43.934,4,13,1,78.6,56.1,Green,dry,20.5,11730.191,LMGT3
72,83,140.51,46.644,49.476,45.001,4,14,1,75.5,52.8,Green,dry,20.5,11870.701,LMGT3
72,84,139.194,46.171,48.819,44.698,4,15,1,72.4,49.4,Green,dry,20.5,12009.895,LMGT3
72,85,139.442,45.582,48.671,44.524,4,16,1,69.1,46.0,Green,dry,20.7,12149.337,LMGT3
72,86,139.688,46.35,49.214,45.079,4,17,1,65.9,42.6,Green,dry,20.7,12289.025,LMGT3
72,87,141.329,46.218,49.453,44.88,4,18,1,62.6,39.3,Green,dry,20.7,12430.354,LMGT3
72,88,141.262,46.54,49.513,45.607,4,19,1,59.5,35.9,Green,dry,20.8,12571.617,LMGT3
72,89,141.601,46.987,49.572,45.456,4,20,1,56.1,32.5,Green,dry,20.8,12713.218,LMGT3
72,90,141.039,46.625,49.85,45.269,4,21,1,52.8,29.1,Green,dry,20.8,12854.257,LMGT3
72,91,143.391,47.165,49.947,45.816,4,22,1,49.5,25.8,Green,dry,20.8,12997.648,LMGT3
72,92,142.611,47.456,49.956,46.114,4,23,1,46.4,22.4,Green,dry,21.0,13140.259,LMGT3
72,93,140.181,46.118,48.942,44.776,5,1,1,116.7,96.6,Green,dry,21.0,13370.466,LMGT3
72,94,140.366,46.317,48.934,45.344,5,2,1,113.5,93.3,Green,dry,21.0,13510.832,LMGT3
72,95,139.15,46.071,48.97,44.989,5,3,1,110.3,89.9,Green,dry,21.5,13649.982,LMGT3
72,96,138.969,45.801,48.618,44.867,5,4,1,107.2,86.5,Green,dry,21.5,13788.951,LMGT3
72,97,138.745,45.771,49.034,43.907,5,5,1,103.9,83.1,Green,dry,21.5,13927.696,LMGT3
72,98,140.21,46.73,48.587,44.539,5,6,1,100.5,79.8,Green,dry,21.7,14067.906,LMGT3
72,99,139.595,45.63,48.579,44.683,5,7,1,97.5,76.4,Green,dry,21.7,14207.501,LMGT3
72,100,139.36,45.659,48.776,44.689,5,8,1,94.4,73.0,Green,dry,21.8,14346.861,LMGT3
72,101,138.319,46.05,48.911,44.749,5,9,1,91.3,69.6,Green,dry,21.8,14485.18,LMGT3
72,102,140.436,46.53,49.069,45.088,5,10,1,88.1,66.3,Green,dry,21.5,14625.616,LMGT3
72,103,138.907,45.863,48.142,44.741,5,11,1,84.9,62.9,Green,dry,21.5,14764.523,LMGT3
72,104,138.146,45.094,48.227,43.77,5,12,1,81.7,59.5,Green,dry,21.4,14902.669,LMGT3
72,105,140.729,46.4,49.105,45.161,5,13,1,78.6,56.1,Green,dry,21.4,15043.398,LMGT3
72,106,140.442,46.594,49.561,45.305,5,14,1,75.3,52.8,Green,dry,21.1,15183.839,LMGT3
72,107,140.201,46.404,49.076,45.081,5,15,1,72.2,49.4,Green,dry,21.1,15324.04,LMGT3
72,108,141.759,47.127,49.18,44.895,5,16,1,68.9,46.0,Green,dry,20.9,15465.799,LMGT3
72,109,140.409,46.659,49.326,45.132,5,17,1,65.6,42.6,Green,dry,20.9,15606.208,LMGT3
72,110,141.997,47.191,49.822,45.605,5,18,1,62.3,39.3,Green,dry,21.1,15748.205,LMGT3
72,111,140.815,46.393,48.938,45.367,5,19,1,59.0,35.9,Green,dry,21.1,15889.02,LMGT3
72,112,141.924,46.617,49.654,45.364,5,20,1,55.6,32.5,Green,dry,21.1,16030.944,LMGT3
72,113,141.092,46.348,49.042,44.932,5,21,1,52.5,29.1,Green,dry,20.8,16172.035,LMGT3
72,114,141.679,46.285,49.705,45.598,5,22,1,49.2,25.8,Green,dry,20.8,16313.715,LMGT3
72,115,142.65,47.282,50.175,45.345,5,23,1,45.9,22.4,Green,dry,21.0,16456.364,LMGT3
72,116,139.374,46.233,48.699,44.836,6,1,1,116.8,96.6,Green,dry,20.5,16687.137,LMGT3
72,117,139.161,45.676,48.455,44.622,6,2,1,113.5,93.3,Green,dry,20.5,16826.299,LMGT3
72,118,137.729,45.212,48.243,44.481,6,3,1,110.5,89.9,Green,dry,20.5,16964.028,LMGT3
72,119,139.954,45.722,49.019,44.99,6,4,1,107.3,86.5,Green,dry,20.5,17103.982,LMGT3
72,120,138.602,45.517,48.782,44.204,6,5,1,104.2,83.1,Green,dry,20.9,17242.584,LMGT3
72,121,139.984,45.858,48.93,44.747,6,6,1,101.1,79.8,Green,dry,20.9,17382.568,LMGT3
72,122,137.836,45.171,47.856,43.949,6,7,1,98.0,76.4,Green,dry,20.9,17520.404,LMGT3
72,123,140.552,46.51,49.05,44.8,6,8,1,94.8,73.0,Green,dry,20.5,17660.956,LMGT3
72,124,137.996,45.522,47.957,44.423,6,9,1,91.6,69.6,Green,dry,20.5,17798.953,LMGT3
72,125,139.365,45.638,48.83,44.85,6,10,1,88.4,66.3,Green,dry,20.8,17938.318,LMGT3
72,126,138.845,45.841,48.251,44.597,6,11,1,85.3,62.9,Green,dry,20.8,18077.163,LMGT3
72,127,139.808,45.673,49.053,44.533,6,12,1,82.3,59.5,Green,dry,21.1,18216.971,LMGT3
72,128,138.426,45.495,48.409,44.033,6,13,1,79.0,56.1,Green,dry,21.1,18355.397,LMGT3
72,129,140.009,46.671,49.206,44.44,6,14,1,75.8,52.8,Green,dry,20.8,18495.406,LMGT3
72,130,139.488,46.065,49.163,44.719,6,15,1,72.7,49.4,Green,dry,20.8,18634.893,LMGT3
72,131,139.599,45.576,49.14,44.838,6,16,1,69.4,46.0,Green,dry,20.3,18774.492,LMGT3
72,132,140.563,46.684,49.48,44.833,6,17,1,66.3,42.6,Green,dry,20.3,18915.055,LMGT3
72,133,140.808,45.975,48.865,44.685,6,18,1,63.1,39.3,Green,dry,20.1,19055.863,LMGT3
72,134,140.754,46.941,49.417,44.603,6,19,1,59.9,35.9,Green,dry,20.1,19196.617,LMGT3
72,135,141.987,46.5,50.116,45.377,6,20,1,56.7,32.5,Green,dry,20.1,19338.605,LMGT3
72,136,143.587,47.492,49.86,45.902,6,21,1,53.5,29.1,Green,dry,20.3,19482.191,LMGT3
72,137,141.705,47.047,49.921,45.569,6,22,1,50.2,25.8,Green,dry,20.3,19623.897,LMGT3
72,138,143.674,47.365,50.478,46.113,6,23,1,47.1,22.4,Green,dry,20.0,19767.571,LMGT3
72,139,141.355,46.301,49.768,45.648,7,1,2,116.8,96.6,Green,dry,20.1,19997.275,LMGT3
72,140,139.327,46.411,49.203,44.999,7,2,2,113.5,93.3,Green,dry,20.1,20136.602,LMGT3
72,141,139.055,45.395,48.23,44.426,7,3,2,110.3,89.9,Green,dry,20.4,20275.656,LMGT3
72,142,138.713,45.671,48.224,44.737,7,4,2,107.2,86.5,Green,dry,20.4,20414.369,LMGT3
72,143,138.506,45.71,48.029,44.764,7,5,2,104.0,83.1,Green,dry,20.0,20552.875,LMGT3
72,144,139.21,45.597,48.562,44.068,7,6,2,100.9,79.8,Green,dry,20.0,20692.085,LMGT3
72,145,138.821,46.183,48.775,44.034,7,7,2,97.6,76.4,Green,dry,20.0,20830.907,LMGT3
72,146,138.291,45.332,47.93,44.558,7,8,2,94.5,73.0,Green,dry,19.8,20969.198,LMGT3
72,147,138.0,45.184,48.775,44.264,7,9,2,91.2,69.6,Green,dry,19.8,21107.197,LMGT3
72,148,140.055,46.58,49.358,44.971,7,10,2,88.1,66.3,Green,dry,20.1,21247.252,LMGT3
72,149,139.473,45.532,48.908,44.979,7,11,2,84.8,62.9,Green,dry,20.1,21386.725,LMGT3
72,150,139.132,45.835,48.923,44.13,7,12,2,81.7,59.5,Green,dry,20.2,21525.858,LMGT3
72,151,138.778,46.094,48.135,44.595,7,13,2,78.6,56.1,Green,dry,20.2,21664.635,LMGT3
52,1,138.066,46.026,47.938,43.996,1,1,1,116.7,96.5,Green,dry,18.5,138.066,LMGT3
52,2,139.364,45.705,49.103,45.084,1,2,1,113.6,93.1,Green,dry,18.5,277.43,LMGT3
52,3,137.358,45.227,47.745,44.216,1,3,1,110.5,89.6,Green,dry,18.5,414.788,LMGT3
52,4,138.025,45.075,48.371,43.882,1,4,1,107.1,86.2,Green,dry,18.3,552.814,LMGT3
52,5,136.906,44.871,48.055,43.964,1,5,1,103.9,82.7,Green,dry,18.3,689.719,LMGT3
52,6,138.653,46.059,48.56,44.056,1,6,1,100.6,79.3,Green,dry,18.6,828.373,LMGT3
52,7,137.269,45.477,48.152,43.82,1,7,1,97.3,75.8,Green,dry,18.6,965.642,LMGT3
52,8,136.903,45.372,48.061,43.996,1,8,1,94.3,72.4,Green,dry,18.3,1102.545,LMGT3
52,9,137.266,45.557,48.317,43.881,1,9,1,91.1,68.9,Green,dry,18.3,1239.811,LMGT3
52,10,137.987,45.738,48.631,44.344,1,10,1,88.0,65.5,Green,dry,18.6,1377.798,LMGT3
52,11,137.782,45.611,48.404,44.149,1,11,1,84.8,62.0,Green,dry,18.6,1515.581,LMGT3
52,12,138.153,46.042,48.644,44.083,1,12,1,81.7,58.6,Green,dry,19.0,1653.733,LMGT3
52,13,138.05,45.098,48.068,44.366,1,13,1,78.7,55.1,Green,dry,19.0,1791.783,LMGT3
52,14,138.917,45.875,48.523,44.115,1,14,1,75.4,51.7,Green,dry,19.0,1930.7,LMGT3
52,15,136.962,45.625,47.895,43.987,1,15,1,72.2,48.2,Green,dry,18.9,2067.662,LMGT3
52,16,140.346,46.585,49.238,45.009,1,16,1,69.1,44.7,Green,dry,18.9,2208.008,LMGT3
52,17,138.893,46.129,48.225,44.479,1,17,1,65.8,41.3,Green,dry,18.7,2346.901,LMGT3
52,18,138.633,45.757,48.829,44.231,1,18,1,62.5,37.8,Green,dry,18.7,2485.534,LMGT3
52,19,138.967,45.641,48.383,44.53,1,19,1,59.5,34.4,Green,dry,19.0,2624.501,LMGT3
52,20,138.951,45.746,48.71,44.667,1,20,1,56.2,30.9,Green,dry,19.0,2763.452,LMGT3
52,21,140.953,46.153,49.263,45.03,1,21,1,52.9,27.5,Green,dry,18.6,2904.405,LMGT3
52,22,140.618,46.394,49.234,44.93,1,22,1,49.6,24.0,Green,dry,18.6,3045.023,LMGT3
52,23,137.364,45.827,47.87,43.814,2,1,1,116.7,96.5,Green,dry,18.3,3272.277,LMGT3
52,24,139.732,45.907,48.987,45.159,2,2,1,113.4,93.1,Green,dry,18.3,3412.009,LMGT3
52,25,138.058,45.796,47.998,44.503,2,3,1,110.1,89.6,Green,dry,18.5,3550.067,LMGT3
52,26,136.656,44.961,48.187,43.496,2,4,1,106.8,86.2,Green,dry,18.5,3686.723,LMGT3
52,27,137.385,45.497,48.421,44.182,2,5,1,103.7,82.7,Green,dry,18.2,3824.108,LMGT3
52,28,137.477,45.801,48.323,44.239,2,6,1,100.7,79.3,Green,dry,18.2,3961.585,LMGT3
52,29,138.286,45.576,48.634,44.377,2,7,1,97.4,75.8,Green,dry,18.5,4099.871,LMGT3
52,30,138.518,45.252,48.36,43.861,2,8,1,94.1,72.4,Green,dry,18.5,4238.389,LMGT3
52,31,136.518,45.425,47.401,43.637,2,9,1,90.9,68.9,Green,dry,18.5,4374.907,LMGT3
52,32,138.813,45.828,48.856,44.443,2,10,1,87.6,65.5,Green,dry,18.5,4513.72,LMGT3
52,33,136.812,44.836,47.735,44.21,2,11,1,84.5,62.0,Green,dry,18.3,4650.531,LMGT3
52,34,138.648,45.747,48.292,44.572,2,12,1,81.3,58.6,Green,dry,18.3,4789.18,LMGT3
52,35,138.726,45.321,48.678,44.455,2,13,1,78.2,55.1,Green,dry,18.3,4927.905,LMGT3
52,36,137.693,45.489,47.943,43.96,2,14,1,74.9,51.7,Green,dry,18.1,5065.598,LMGT3
52,37,137.833,45.946,48.635,44.326,2,15,1,71.6,48.2,Green,dry,18.1,5203.432,LMGT3
52,38,139.449,46.457,48.557,44.659,2,16,1,68.4,44.7,Green,dry,17.9,5342.88,LMGT3
52,39,140.017,45.958,49.093,45.101,2,17,1,65.1,41.3,Green,dry,17.9,5482.897,LMGT3
52,40,139.69,45.957,49.33,44.735,2,18,1,61.8,37.8,Green,dry,18.1,5622.586,LMGT3
52,41,140.304,45.97,49.239,44.817,2,19,1,58.8,34.4,Green,dry,18.1,5762.89,LMGT3
52,42,140.339,46.646,49.403,44.594,2,20,1,55.7,30.9,Green,dry,17.8,5903.229,LMGT3
52,43,140.97,46.661,49.15,45.266,2,21,1,52.4,27.5,Green,dry,17.8,6044.199,LMGT3
52,44,140.056,45.959,49.077,44.426,2,22,1,49.3,24.0,Green,dry,17.6,6184.255,LMGT3
52,45,138.444,45.722,48.304,43.934,3,1,2,116.9,96.5,Green,dry,17.6,6410.403,LMGT3
52,46,137.883,45.032,48.53,44.244,3,2,2,113.7,93.1,Green,dry,17.2,6548.285,LMGT3
52,47,137.506,45.467,48.562,43.511,3,3,2,110.5,89.6,Green,dry,17.2,6685.791,LMGT3
52,48,136.057,44.566,47.301,43.71,3,4,2,107.4,86.2,Green,dry,17.1,6821.848,LMGT3
52,49,137.256,45.021,47.85,44.406,3,5,2,104.0,82.7,Green,dry,17.1,6959.104,LMGT3
52,50,138.343,45.708,48.763,44.251,3,6,2,100.8,79.3,Green,dry,17.3,7097.447,LMGT3
52,51,136.691,45.146,47.495,43.747,3,7,2,97.5,75.8,Green,dry,17.3,7234.139,LMGT3
52,52,137.328,44.944,48.44,43.957,3,8,2,94.2,72.4,Green,dry,17.4,7371.466,LMGT3
52,53,137.372,45.533,48.507,43.834,3,9,2,91.1,68.9,Green,dry,17.4,7508.838,LMGT3
52,54,136.986,45.501,47.449,43.967,3,10,2,87.9,65.5,Green,dry,17.7,7645.824,LMGT3
52,55,138.032,45.502,48.058,44.46,3,11,2,84.8,62.0,Green,dry,17.7,7783.855,LMGT3
52,56,138.205,45.5,48.163,44.548,3,12,2,81.5,58.6,Green,dry,17.7,7922.06,LMGT3
52,57,137.763,45.483,48.165,43.84,3,13,2,78.3,55.1,Green,dry,18.0,8059.823,LMGT3
52,58,136.918,45.44,47.645,43.369,3,14,2,75.3,51.7,Green,dry,18.0,8196.741,LMGT3
52,59,138.851,45.946,48.436,44.059,3,15,2,72.2,48.2,Green,dry,18.2,8335.592,LMGT3
52,60,138.968,46.2,48.652,44.109,3,16,2,69.1,44.7,Green,dry,18.2,8474.56,LMGT3
52,61,138.744,45.474,48.329,44.432,3,17,2,66.0,41.3,Green,dry,18.4,8613.304,LMGT3
52,62,140.683,46.642,49.616,44.735,3,18,2,62.8,37.8,Green,dry,18.4,8753.987,LMGT3
52,63,140.879,46.347,49.797,44.844,3,19,2,59.5,34.4,Green,dry,18.9,8894.866,LMGT3
52,64,139.607,46.005,48.693,44.353,3,20,2,56.2,30.9,Green,dry,18.9,9034.473,LMGT3
52,65,141.314,46.7,49.917,45.039,3,21,2,52.9,27.5,Green,dry,19.0,9175.787,LMGT3
52,66,140.054,46.476,48.744,44.394,3,22,2,49.7,24.0,Green,dry,19.0,9315.841,LMGT3
52,67,137.807,45.869,48.246,44.423,4,1,2,116.6,96.5,Green,dry,19.2,9543.722,LMGT3
52,68,139.366,46.332,48.922,44.706,4,2,2,113.3,93.1,Green,dry,19.2,9683.087,LMGT3
52,69,137.098,45.538,48.453,43.839,4,3,2,110.1,89.6,Green,dry,19.2,9820.186,LMGT3
52,70,137.459,45.53,48.24,43.505,4,4,2,106.9,86.2,Green,dry,19.2,9957.644,LMGT3
52,71,137.436,44.88,48.394,43.738,4,5,2,103.8,82.7,Green,dry,19.3,10095.08,LMGT3
52,72,136.954,44.874,48.199,43.819,4,6,2,100.8,79.3,Green,dry,19.3,10232.034,LMGT3
52,73,138.502,45.474,48.323,44.534,4,7,2,97.6,75.8,Green,dry,19.5,10370.536,LMGT3
52,74,137.676,45.535,48.18,44.342,4,8,2,94.3,72.4,Green,dry,19.5,10508.212,LMGT3
52,75,138.816,45.559,48.702,44.42,4,9,2,91.1,68.9,Green,dry,19.9,10647.028,LMGT3
52,76,139.0,45.444,49.127,44.824,4,10,2,87.9,65.5,Green,dry,19.9,10786.028,LMGT3
52,77,136.836,44.996,47.77,44.194,4,11,2,84.6,62.0,Green,dry,19.9,10922.864,LMGT3
52,78,137.869,45.366,48.476,43.792,4,12,2,81.5,58.6,Green,dry,20.1,11060.733,LMGT3
52,79,138.103,45.418,48.53,44.577,4,13,2,78.2,55.1,Green,dry,20.1,11198.837,LMGT3
52,80,137.838,45.238,48.348,44.488,4,14,2,75.1,51.7,Green,dry,20.5,11336.675,LMGT3
52,81,137.5,45.282,48.186,43.728,4,15,2,71.9,48.2,Green,dry,20.5,11474.175,LMGT3
52,82,140.057,46.424,49.033,44.904,4,16,2,68.8,44.7,Green,dry,20.5,11614.231,LMGT3
52,83,138.542,45.408,48.103,44.38,4,17,2,65.5,41.3,Green,dry,20.5,11752.774,LMGT3
52,84,140.296,45.867,49.406,45.204,4,18,2,62.4,37.8,Green,dry,20.5,11893.07,LMGT3
52,85,139.274,45.904,48.879,44.931,4,19,2,59.2,34.4,Green,dry,20.5,12032.344,LMGT3
52,86,139.08,45.889,48.742,44.66,4,20,2,55.9,30.9,Green,dry,20.7,12171.424,LMGT3
52,87,141.722,46.298,49.281,45.838,4,21,2,52.9,27.5,Green,dry,20.7,12313.146,LMGT3
52,88,141.414,46.214,49.874,45.565,4,22,2,49.6,24.0,Green,dry,20.8,12454.559,LMGT3
52,89,138.611,45.336,48.648,44.142,5,1,3,116.7,96.5,Green,dry,20.8,12665.717,LMGT3
52,90,139.19,45.562,48.743,44.437,5,2,3,113.5,93.1,Green,dry,20.8,12804.907,LMGT3
52,91,136.279,44.483,47.51,43.122,5,3,3,110.2,89.6,Green,dry,20.8,12941.186,LMGT3
52,92,136.112,44.471,47.736,43.143,5,4,3,107.1,86.2,Green,dry,21.0,13077.298,LMGT3
52,93,137.843,45.047,48.05,44.506,5,5,3,104.0,82.7,Green,dry,21.0,13215.141,LMGT3
52,94,137.746,45.098,48.545,43.587,5,6,3,100.7,79.3,Green,dry,21.0,13352.887,LMGT3
52,95,136.637,44.966,48.307,43.254,5,7,3,97.5,75.8,Green,dry,21.0,13489.524,LMGT3
52,96,138.865,45.884,48.162,44.21,5,8,3,94.3,72.4,Green,dry,21.0,13628.389,LMGT3
52,97,138.721,45.94,49.052,44.154,5,9,3,91.1,68.9,Green,dry,21.5,13767.11,LMGT3
52,98,137.831,45.149,47.889,44.062,5,10,3,87.8,65.5,Green,dry,21.5,13904.941,LMGT3
52,99,137.371,44.902,48.552,43.473,5,11,3,84.6,62.0,Green,dry,21.7,14042.313,LMGT3
52,100,138.033,45.186,47.963,44.463,5,12,3,81.3,58.6,Green,dry,21.7,14180.346,LMGT3
52,101,138.889,45.771,48.466,44.017,5,13,3,78.2,55.1,Green,dry,21.8,14319.235,LMGT3
52,102,138.367,45.466,48.919,43.853,5,14,3,74.9,51.7,Green,dry,21.8,14457.602,LMGT3
52,103,138.41,45.622,48.401,44.05,5,15,3,71.7,48.2,Green,dry,21.5,14596.012,LMGT3
52,104,139.74,45.897,49.244,44.534,5,16,3,68.5,44.7,Green,dry,21.5,14735.751,LMGT3
52,105,140.045,45.884,48.832,44.908,5,17,3,65.4,41.3,Green,dry,21.4,14875.797,LMGT3
52,106,140.1,45.811,48.909,45.021,5,18,3,62.2,37.8,Green,dry,21.4,15015.897,LMGT3
52,107,140.454,45.857,49.412,44.552,5,19,3,59.1,34.4,Green,dry,21.1,15156.35,LMGT3
52,108,139.079,45.829,48.681,44.643,5,20,3,56.1,30.9,Green,dry,21.1,15295.429,LMGT3
52,109,139.953,45.854,49.316,44.857,5,21,3,52.8,27.5,Green,dry,21.1,15435.382,LMGT3
52,110,141.042,46.118,49.329,45.249,5,22,3,49.7,24.0,Green,dry,20.9,15576.425,LMGT3
52,111,138.509,45.387,48.004,43.862,6,1,3,116.7,96.5,Green,dry,21.1,15789.882,LMGT3
52,112,138.695,46.228,48.185,44.187,6,2,3,113.6,93.1,Green,dry,21.1,15928.577,LMGT3
52,113,138.041,45.296,48.457,43.949,6,3,3,110.5,89.6,Green,dry,20.8,16066.618,LMGT3
52,114,136.449,45.019,48.223,43.996,6,4,3,107.4,86.2,Green,dry,20.8,16203.067,LMGT3
52,115,136.698,45.075,48.323,43.416,6,5,3,104.2,82.7,Green,dry,21.0,16339.765,LMGT3
52,116,136.966,45.663,47.594,43.556,6,6,3,100.9,79.3,Green,dry,21.0,16476.731,LMGT3
52,117,136.672,45.206,48.006,43.838,6,7,3,97.9,75.8,Green,dry,21.0,16613.403,LMGT3
52,118,136.326,44.698,47.504,43.911,6,8,3,94.8,72.4,Green,dry,20.5,16749.728,LMGT3
52,119,136.636,44.984,47.739,43.674,6,9,3,91.8,68.9,Green,dry,20.5,16886.364,LMGT3
52,120,138.541,45.923,48.327,44.143,6,10,3,88.7,65.5,Green,dry,20.5,17024.905,LMGT3
52,121,138.901,45.98,48.391,44.456,6,11,3,85.6,62.0,Green,dry,20.5,17163.807,LMGT3
52,122,138.559,46.063,48.578,44.088,6,12,3,82.3,58.6,Green,dry,20.9,17302.366,LMGT3
52,123,138.283,45.144,48.338,44.594,6,13,3,79.0,55.1,Green,dry,20.9,17440.649,LMGT3
52,124,137.887,45.874,47.916,43.83,6,14,3,75.9,51.7,Green,dry,20.5,17578.536,LMGT3
52,125,138.501,45.918,48.133,44.073,6,15,3,72.7,48.2,Green,dry,20.5,17717.037,LMGT3
52,126,138.199,45.511,48.207,43.738,6,16,3,69.4,44.7,Green,dry,20.8,17855.235,LMGT3
52,127,138.463,45.261,48.473,44.263,6,17,3,66.2,41.3,Green,dry,20.8,17993.698,LMGT3
52,128,140.452,46.295,48.883,45.171,6,18,3,62.9,37.8,Green,dry,20.8,18134.15,LMGT3
52,129,140.557,46.799,48.759,44.533,6,19,3,59.8,34.4,Green,dry,21.1,18274.707,LMGT3
52,130,139.374,46.013,49.069,44.327,6,20,3,56.5,30.9,Green,dry,21.1,18414.081,LMGT3
52,131,140.505,46.694,48.699,44.705,6,21,3,53.4,27.5,Green,dry,20.8,18554.586,LMGT3
52,132,139.83,46.111,48.845,44.695,6,22,3,50.0,24.0,Green,dry,20.8,18694.416,LMGT3
52,133,137.819,45.902,48.16,43.881,7,1,3,116.9,96.5,Green,dry,20.3,18921.617,LMGT3
52,134,138.392,45.556,48.5,44.588,7,2,3,113.6,93.1,Green,dry,20.1,19060.009,LMGT3
52,135,136.97,45.695,48.396,44.174,7,3,3,110.5,89.6,Green,dry,20.1,19196.979,LMGT3
52,136,137.756,45.873,47.99,44.383,7,4,3,107.3,86.2,Green,dry,20.1,19334.734,LMGT3
52,137,138.452,45.992,48.75,43.998,7,5,3,104.1,82.7,Green,dry,20.3,19473.186,LMGT3
52,138,137.833,45.493,47.904,44.023,7,6,3,101.0,79.3,Green,dry,20.3,19611.019,LMGT3
52,139,138.361,45.477,48.458,44.287,7,7,3,97.7,75.8,Green,dry,20.0,19749.38,LMGT3
52,140,138.764,45.991,48.989,44.278,7,8,3,94.5,72.4,Green,dry,20.0,19888.144,LMGT3
52,141,138.687,46.197,48.311,44.28,7,9,3,91.1,68.9,Green,dry,20.1,20026.832,LMGT3
52,142,138.669,45.861,48.152,43.93,7,10,3,88.0,65.5,Green,dry,20.1,20165.501,LMGT3
52,143,137.469,45.258,48.192,44.005,7,11,3,84.8,62.0,Green,dry,20.4,20302.97,LMGT3
52,144,138.292,45.561,48.327,43.894,7,12,3,81.5,58.6,Green,dry,20.4,20441.262,LMGT3
52,145,137.893,45.481,48.088,44.347,7,13,3,78.3,55.1,Green,dry,20.0,20579.155,LMGT3
52,146,136.752,44.649,48.326,43.723,7,14,3,75.0,51.7,Green,dry,20.0,20715.907,LMGT3
52,147,137.757,44.97,47.99,43.692,7,15,3,71.8,48.2,Green,dry,19.8,20853.664,LMGT3
52,148,139.619,46.341,48.574,45.078,7,16,3,68.7,44.7,Green,dry,19.8,20993.283,LMGT3
52,149,139.514,45.94,48.537,44.344,7,17,3,65.6,41.3,Green,dry,19.8,21132.796,LMGT3
52,150,139.737,46.525,48.91,45.182,7,18,3,62.4,37.8,Green,dry,20.1,21272.533,LMGT3
52,151,141.232,46.606,49.072,44.912,7,19,3,59.0,34.4,Green,dry,20.1,21413.765,LMGT3
52,152,140.683,46.072,49.218,44.536,7,20,3,55.9,30.9,Green,dry,20.2,21554.448,LMGT3
52,153,141.202,46.726,49.714,44.817,7,21,3,52.8,27.5,Green,dry,20.2,21695.65,LMGT3
74,1,139.402,45.763,48.453,44.445,1,1,1,116.7,96.4,Green,dry,18.5,139.402,LMGT3
74,2,139.574,45.69,48.809,44.432,1,2,1,113.5,92.8,Green,dry,18.5,278.976,LMGT3
74,3,139.058,46.228,48.599,44.725,1,3,1,110.3,89.2,Green,dry,18.5,418.034,LMGT3
74,4,138.216,45.507,48.644,44.154,1,4,1,107.1,85.6,Green,dry,18.3,556.25,LMGT3
74,5,138.142,45.919,48.509,44.055,1,5,1,103.9,82.0,Green,dry,18.3,694.391,LMGT3
74,6,138.796,46.234,48.92,44.562,1,6,1,100.7,78.4,Green,dry,18.6,833.188,LMGT3
74,7,137.958,45.601,48.77,43.894,1,7,1,97.4,74.8,Green,dry,18.6,971.145,LMGT3
74,8,137.31,45.452,48.498,43.441,1,8,1,94.3,71.2,Green,dry,18.3,1108.455,LMGT3
74,9,139.171,46.159,48.565,44.855,1,9,1,91.1,67.6,Green,dry,18.3,1247.626,LMGT3
74,10,137.348,45.092,48.049,44.274,1,10,1,87.8,64.0,Green,dry,18.6,1384.974,LMGT3
74,11,138.048,45.737,48.35,44.19,1,11,1,84.7,60.4,Green,dry,18.6,1523.022,LMGT3
